job_id,job_title,job_category,experience_level,education_required,required_skills,industry,remote_work,company_size,salary_tier,source_dataset
JOB1285,AI Solutions Architect,Architecture,Entry (0-2 yrs),Bootcamp/Self-taught,Cloud|Python|System Design|Leadership|ML|Enterprise Architecture|Leadership|Linux,Research,On-site,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1286,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),Bootcamp/Self-taught,Airflow|Python|Spark|Feature Stores|Problem Solving|Leadership,Manufacturing,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB1287,NLP Engineer,AI Engineering,Senior (6-9 yrs),PhD,BERT|LLMs|Transformers|Text Processing|Problem Solving|Leadership|Git,Healthcare,Hybrid,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB1288,AI Compliance Manager,Governance,Lead (10+ yrs),PhD,Auditing|EU AI Act|Documentation|Risk Management|Cloud|Linux,Finance,Fully Remote,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1289,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),PhD,C++|Python|ROS|Control Systems|Simulation|SQL,Energy,On-site,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1290,AI Product Manager,Product,Lead (10+ yrs),PhD,Data Analysis|Agile|Product Strategy|AI Literacy|Stakeholder Mgmt|Problem Solving|Linux|Git,Education,Hybrid,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB1291,Prompt Engineer,AI Engineering,Entry (0-2 yrs),Bachelor's,LLM APIs|NLP|Testing|Prompt Design|Documentation|Python|Research,Consulting,On-site,Big Tech (FAANG+),Mid ($100-150k),AI Engineering (Kaggle)
JOB1292,AI Research Scientist,Research,Entry (0-2 yrs),Associate's,Deep Learning|PyTorch|Mathematics|Communication|Cloud|Statistics,Retail,Fully Remote,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
JOB1293,AI Research Scientist,Research,Senior (6-9 yrs),Master's,Publishing|Research|PyTorch|Deep Learning|Problem Solving,Retail,Hybrid,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1294,Prompt Engineer,AI Engineering,Lead (10+ yrs),PhD,Prompt Design|Python|NLP|LLM APIs|Documentation|Leadership|Git|Communication,Education,On-site,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB1295,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),Bootcamp/Self-taught,Python|Vision-Language Models|APIs|Statistics|Agile,Healthcare,Fully Remote,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1296,LLM Engineer,AI Engineering,Lead (10+ yrs),Associate's,LLM APIs|Vector DBs|RAG|Python|Prompt Engineering|Git,Consulting,Fully Remote,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1297,MLOps Engineer,ML Operations,Mid (3-5 yrs),PhD,MLflow|Monitoring|Kubernetes|Docker|Communication|Problem Solving,Retail,Hybrid,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1298,Data Scientist,Data Science,Lead (10+ yrs),Associate's,SQL|ML Algorithms|Statistics|Scikit-learn|Python|Data Visualization|Problem Solving|Linux,Media,Hybrid,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1299,Data Engineer (AI),Data Engineering,Senior (6-9 yrs),Associate's,Spark|dbt|Airflow|Cloud|Agile|Statistics,Automotive,Hybrid,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1300,Data Scientist,Data Science,Mid (3-5 yrs),Bachelor's,SQL|Statistics|Scikit-learn|Python|Data Visualization|Problem Solving|Cloud,Consulting,Hybrid,Big Tech (FAANG+),Mid ($100-150k),AI Engineering (Kaggle)
JOB1301,AI Solutions Architect,Architecture,Entry (0-2 yrs),Bootcamp/Self-taught,Leadership|System Design|Enterprise Architecture|Cloud|ML|Python|SQL,Automotive,Fully Remote,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1302,AI Product Manager,Product,Senior (6-9 yrs),Bootcamp/Self-taught,Stakeholder Mgmt|Product Strategy|Data Analysis|Leadership|Cloud|SQL,Consulting,On-site,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1303,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),Associate's,Python|TensorFlow|GPU Computing|CUDA|PyTorch|Cloud|Communication,Education,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1304,Robotics Engineer (AI),Robotics,Lead (10+ yrs),Associate's,ROS|C++|Simulation|Computer Vision|Python|Control Systems|Communication|Leadership|Statistics,Research,Fully Remote,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1305,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),Associate's,Distributed Systems|MLOps|PyTorch|Leadership|Statistics,Automotive,On-site,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1306,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),Bachelor's,C++|Control Systems|Simulation|Research,Education,Hybrid,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB1307,Senior Data Scientist,Data Science,Lead (10+ yrs),Master's,Leadership|Deep Learning|Causal Inference|Advanced Statistics|Problem Solving|Cloud|Communication,Automotive,On-site,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB1308,Prompt Engineer,AI Engineering,Entry (0-2 yrs),Bootcamp/Self-taught,Python|Documentation|Testing|LLM APIs|NLP|Prompt Design|Cloud,Healthcare,Hybrid,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB1309,Robotics Engineer (AI),Robotics,Lead (10+ yrs),PhD,Simulation|C++|Python|Computer Vision|Control Systems|Problem Solving,Manufacturing,Fully Remote,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB1310,AI Compliance Manager,Governance,Lead (10+ yrs),Bootcamp/Self-taught,EU AI Act|Documentation|Auditing|Legal Knowledge|Cloud|Research,Manufacturing,On-site,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1311,AI Compliance Manager,Governance,Entry (0-2 yrs),Associate's,EU AI Act|Documentation|Legal Knowledge|Auditing|Risk Management|Cloud|Statistics,Research,Hybrid,SME (51-500),Entry (<$100k),AI Engineering (Kaggle)
JOB1312,AI Agent Developer,AI Engineering,Mid (3-5 yrs),PhD,Tool Use|APIs|Python|AutoGen|SQL|Problem Solving|Agile,Education,On-site,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB1313,AI Business Analyst,Business,Entry (0-2 yrs),Bachelor's,Communication|Data Visualization|Python|SQL|Business Analysis|Git|Statistics|Communication,Research,Fully Remote,Enterprise (5000+),Entry (<$100k),AI Engineering (Kaggle)
JOB1314,AI Ethics Officer,Governance,Entry (0-2 yrs),Associate's,Communication|AI Policy|Risk Assessment|Ethics Frameworks|Research|Cloud|Leadership,Healthcare,Fully Remote,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB1315,AI Business Analyst,Business,Entry (0-2 yrs),PhD,Python|SQL|Business Analysis|Problem Solving,Research,On-site,Startup (1-50),Entry (<$100k),AI Engineering (Kaggle)
JOB1316,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),Master's,Python|PyTorch|Fine-tuning|APIs|Leadership,Government,Hybrid,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB1317,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),Master's,PyTorch|Python|Distributed Systems|MLOps|System Design|Git|SQL,Research,Fully Remote,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1318,Data Engineer (AI),Data Engineering,Lead (10+ yrs),Bootcamp/Self-taught,Airflow|SQL|Python|Spark|dbt|Feature Stores|Git|Leadership,Consulting,On-site,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1319,AI Compliance Manager,Governance,Entry (0-2 yrs),PhD,Risk Management|EU AI Act|Auditing|Documentation|Legal Knowledge|Problem Solving|SQL|Agile,Research,Fully Remote,Big Tech (FAANG+),Mid ($100-150k),AI Engineering (Kaggle)
JOB1320,AI Product Manager,Product,Entry (0-2 yrs),Bootcamp/Self-taught,AI Literacy|Data Analysis|Stakeholder Mgmt|Product Strategy|Agile|Communication|Agile|Git,Media,Fully Remote,Big Tech (FAANG+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1321,Computer Vision Engineer,AI Engineering,Senior (6-9 yrs),Master's,OpenCV|Python|PyTorch|CNNs|CUDA|Communication|SQL|Git,Healthcare,On-site,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1322,MLOps Engineer,ML Operations,Mid (3-5 yrs),Master's,Docker|Kubernetes|Python|MLflow|Monitoring|SQL,Automotive,On-site,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB1323,Data Scientist,Data Science,Lead (10+ yrs),PhD,SQL|Scikit-learn|Data Visualization|ML Algorithms|Statistics|Agile,Manufacturing,Fully Remote,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1324,Data Scientist,Data Science,Senior (6-9 yrs),PhD,ML Algorithms|Python|Data Visualization|Scikit-learn|Statistics|Cloud,Consulting,Hybrid,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1325,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),PhD,Diffusion Models|LLMs|GenAI APIs|Leadership|Linux,Healthcare,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1326,LLM Engineer,AI Engineering,Lead (10+ yrs),Master's,RAG|Prompt Engineering|Python|Fine-tuning|Vector DBs|Statistics,Energy,On-site,Big Tech (FAANG+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1327,AI Ethics Officer,Governance,Lead (10+ yrs),Bachelor's,AI Policy|Research|Ethics Frameworks|Research|Agile|Statistics,Energy,Hybrid,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB1328,RAG Engineer,AI Engineering,Senior (6-9 yrs),PhD,LLMs|Search Systems|Python|Linux|Leadership|Cloud,Technology,Fully Remote,Startup (1-50),Senior ($200-300k),AI Engineering (Kaggle)
JOB1329,Computer Vision Engineer,AI Engineering,Senior (6-9 yrs),PhD,CNNs|Image Processing|PyTorch|Python|CUDA|OpenCV|Leadership,Research,Hybrid,Enterprise (5000+),Elite (>$300k),AI Engineering (Kaggle)
JOB1330,LLM Engineer,AI Engineering,Lead (10+ yrs),Master's,Prompt Engineering|Vector DBs|RAG|Fine-tuning|LLM APIs|Python|Problem Solving|Communication,Finance,On-site,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB1331,AI Business Analyst,Business,Entry (0-2 yrs),Master's,Data Visualization|Business Analysis|Communication|Python|Problem Solving,Energy,On-site,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB1332,AI Security Engineer,Security,Mid (3-5 yrs),Associate's,Cybersecurity|Risk Analysis|ML Security|Python|SQL|Statistics|Communication,Retail,Hybrid,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
JOB1333,AI Ethics Officer,Governance,Senior (6-9 yrs),Master's,AI Policy|Ethics Frameworks|Communication|Risk Assessment|Leadership|Cloud|Statistics,Government,Hybrid,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1334,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),Associate's,Python|Simulation|C++|ROS|Cloud,Media,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB1335,Prompt Engineer,AI Engineering,Entry (0-2 yrs),Associate's,Testing|LLM APIs|NLP|Documentation|Python|Statistics|Research|Problem Solving,Healthcare,On-site,Big Tech (FAANG+),Mid ($100-150k),AI Engineering (Kaggle)
JOB1336,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),Associate's,Fine-tuning|APIs|Vision-Language Models|Python|Git|Agile|Cloud,Consulting,Fully Remote,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1337,AI Agent Developer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,Planning Systems|Tool Use|AutoGen|LangChain|Python|Cloud|Agile,Finance,Hybrid,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB1338,AI Business Analyst,Business,Mid (3-5 yrs),Bachelor's,SQL|Communication|Business Analysis|Problem Solving|Research,Consulting,Hybrid,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
JOB1339,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),Bootcamp/Self-taught,LLMs|Deployment|Fine-tuning|SQL|Git,Consulting,Fully Remote,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1340,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),Master's,Control Systems|Computer Vision|Simulation|C++|Python|Statistics,Manufacturing,Hybrid,Startup (1-50),Senior ($200-300k),AI Engineering (Kaggle)
JOB1341,ML Engineer,AI Engineering,Lead (10+ yrs),PhD,MLOps|PyTorch|Python|TensorFlow|Communication|Cloud,Research,Fully Remote,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB1342,AI Security Engineer,Security,Lead (10+ yrs),Master's,Cybersecurity|ML Security|Risk Analysis|Red Teaming|Python|Communication|Leadership|Problem Solving,Technology,Hybrid,Enterprise (5000+),Elite (>$300k),AI Engineering (Kaggle)
JOB1343,LLM Engineer,AI Engineering,Senior (6-9 yrs),Master's,RAG|Prompt Engineering|Fine-tuning|LLM APIs|Vector DBs|Python|Leadership|SQL,Education,Fully Remote,Enterprise (5000+),Elite (>$300k),AI Engineering (Kaggle)
JOB1344,RAG Engineer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,Search Systems|LLMs|LangChain|Python|Problem Solving|Linux,Manufacturing,On-site,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1345,AI Compliance Manager,Governance,Senior (6-9 yrs),Associate's,Legal Knowledge|Documentation|Risk Management|Auditing|SQL|Research|Problem Solving,Manufacturing,Hybrid,Big Tech (FAANG+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1346,NLP Engineer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,Transformers|Python|BERT|LLMs|Research,Government,Fully Remote,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1347,AI Solutions Architect,Architecture,Entry (0-2 yrs),Bachelor's,Python|Enterprise Architecture|Cloud|Leadership|ML|Git,Consulting,Hybrid,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1348,AI Product Manager,Product,Entry (0-2 yrs),Master's,Agile|Stakeholder Mgmt|Product Strategy|AI Literacy|Data Analysis|Statistics|Research|Communication,Energy,Hybrid,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
JOB1349,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),Bootcamp/Self-taught,C++|Control Systems|ROS|Simulation|Python|Computer Vision|Linux,Media,Fully Remote,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1350,Deep Learning Engineer,AI Engineering,Entry (0-2 yrs),PhD,Neural Networks|GPU Computing|CUDA|TensorFlow|Python|Research|Problem Solving,Research,Fully Remote,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB1351,AI Product Manager,Product,Entry (0-2 yrs),Associate's,Stakeholder Mgmt|Agile|Product Strategy|Data Analysis|SQL|Communication,Energy,Fully Remote,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
JOB1352,ML Engineer,AI Engineering,Entry (0-2 yrs),Bootcamp/Self-taught,MLOps|Kubernetes|SQL|Problem Solving|Linux|Statistics,Manufacturing,Hybrid,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB1353,AI Compliance Manager,Governance,Lead (10+ yrs),Bootcamp/Self-taught,Risk Management|Legal Knowledge|Auditing|EU AI Act|Statistics|Leadership,Energy,Hybrid,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1354,AI Compliance Manager,Governance,Mid (3-5 yrs),PhD,EU AI Act|Auditing|Risk Management|Legal Knowledge|Documentation|Research|Agile|Linux,Education,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1355,AI Product Manager,Product,Lead (10+ yrs),Bootcamp/Self-taught,Stakeholder Mgmt|Product Strategy|Agile|Data Analysis|AI Literacy|Communication|Statistics,Consulting,Hybrid,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB1356,AI Product Manager,Product,Mid (3-5 yrs),Bootcamp/Self-taught,Product Strategy|AI Literacy|Stakeholder Mgmt|Agile|Data Analysis|Git|Problem Solving|Linux,Consulting,On-site,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1357,AI Product Manager,Product,Entry (0-2 yrs),Bachelor's,Data Analysis|AI Literacy|Agile|Stakeholder Mgmt|Product Strategy|Research|Agile,Consulting,Hybrid,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1358,Computer Vision Engineer,AI Engineering,Entry (0-2 yrs),Associate's,OpenCV|CNNs|Image Processing|Leadership,Technology,Hybrid,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB1359,AI Infrastructure Eng,Infrastructure,Lead (10+ yrs),Bootcamp/Self-taught,Storage|CUDA|Distributed Systems|Agile,Government,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB1360,NLP Engineer,AI Engineering,Entry (0-2 yrs),Bachelor's,Hugging Face|Transformers|LLMs|Python|SQL,Media,Hybrid,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
JOB1361,AI Business Analyst,Business,Lead (10+ yrs),Bootcamp/Self-taught,Data Visualization|Communication|SQL|Problem Solving|Statistics|SQL,Education,Hybrid,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1362,AI Ethics Officer,Governance,Senior (6-9 yrs),Associate's,Research|AI Policy|Ethics Frameworks|Risk Assessment|Leadership,Government,Fully Remote,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB1363,AI Agent Developer,AI Engineering,Senior (6-9 yrs),Associate's,Planning Systems|APIs|Python|SQL|Statistics,Research,Fully Remote,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1364,AI Business Analyst,Business,Lead (10+ yrs),Bachelor's,SQL|Data Visualization|Business Analysis|Communication|Leadership,Finance,Fully Remote,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1365,AI Business Analyst,Business,Entry (0-2 yrs),Bootcamp/Self-taught,Python|SQL|Business Analysis|Data Visualization|Cloud|Linux|Statistics,Healthcare,Hybrid,Enterprise (5000+),Entry (<$100k),AI Engineering (Kaggle)
JOB1366,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),PhD,Python|C++|Simulation|Control Systems|Communication|Git,Technology,Hybrid,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1367,AI Product Manager,Product,Mid (3-5 yrs),PhD,Product Strategy|Stakeholder Mgmt|Data Analysis|Agile|AI Literacy|Communication|Problem Solving|Git,Energy,Hybrid,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1368,NLP Engineer,AI Engineering,Lead (10+ yrs),Bachelor's,LLMs|Python|Transformers|Statistics,Government,Hybrid,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB1369,LLM Engineer,AI Engineering,Entry (0-2 yrs),Bootcamp/Self-taught,Vector DBs|Prompt Engineering|Fine-tuning|Python|Research,Government,Hybrid,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1370,Multimodal AI Engineer,AI Engineering,Entry (0-2 yrs),Bootcamp/Self-taught,Fine-tuning|APIs|PyTorch|Python|Research,Automotive,On-site,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1371,Generative AI Engineer,AI Engineering,Lead (10+ yrs),PhD,Python|Fine-tuning|LLMs|SQL|Agile|Research,Research,Fully Remote,Mid-size (501-5000),Elite (>$300k),AI Engineering (Kaggle)
JOB1372,MLOps Engineer,ML Operations,Entry (0-2 yrs),Bootcamp/Self-taught,Docker|MLflow|Cloud|CI/CD|Kubernetes|Python|Monitoring|SQL,Education,Fully Remote,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB1373,Generative AI Engineer,AI Engineering,Senior (6-9 yrs),Bootcamp/Self-taught,GenAI APIs|Deployment|Diffusion Models|Fine-tuning|Python|LLMs|Statistics|Agile|SQL,Automotive,Hybrid,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB1374,Generative AI Engineer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,Deployment|Diffusion Models|Python|LLMs|Linux|Cloud|Research,Technology,Hybrid,Startup (1-50),Senior ($200-300k),AI Engineering (Kaggle)
JOB1375,AI Solutions Architect,Architecture,Lead (10+ yrs),Master's,Leadership|Cloud|Python|System Design|ML|Enterprise Architecture|Communication|Statistics,Finance,On-site,SME (51-500),Elite (>$300k),AI Engineering (Kaggle)
JOB1376,AI Agent Developer,AI Engineering,Mid (3-5 yrs),Master's,Python|LangChain|Planning Systems|AutoGen|Communication|Agile|Leadership,Government,On-site,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1377,AI Business Analyst,Business,Entry (0-2 yrs),Bootcamp/Self-taught,Python|Business Analysis|Communication|Cloud|Statistics|Linux,Energy,Hybrid,SME (51-500),Entry (<$100k),AI Engineering (Kaggle)
JOB1378,LLM Engineer,AI Engineering,Senior (6-9 yrs),PhD,LLM APIs|Python|Prompt Engineering|Fine-tuning|RAG|Linux|Statistics,Manufacturing,Fully Remote,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB1379,Prompt Engineer,AI Engineering,Senior (6-9 yrs),PhD,Testing|Documentation|NLP|Python|LLM APIs|Prompt Design|Linux|SQL|Communication,Research,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1380,Senior ML Engineer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,LLM Fine-tuning|Distributed Systems|MLOps|Python|PyTorch|System Design|Git|Agile|Linux,Retail,Hybrid,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB1381,AI Business Analyst,Business,Senior (6-9 yrs),Bachelor's,Python|SQL|Communication|SQL,Manufacturing,On-site,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
