job_id,job_title,job_category,experience_level,education_required,required_skills,industry,remote_work,company_size,salary_tier,source_dataset,document
JOB1151,AI Ethics Officer,Governance,Lead (10+ yrs),Associate's,"Ethics Frameworks, Research, Communication, SQL",Education,On-site,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle),"Job Title: AI Ethics Officer. Category: Governance. Experience Level: Lead (10+ yrs). Education Required: Associate's. Required Skills: Ethics Frameworks, Research, Communication, SQL. Industry: Education. Remote Work: On-site. Company Size: Enterprise (5000+). Salary Tier: Upper-Mid ($150-200k). Source: AI Engineering (Kaggle)."
JOB1152,Data Scientist,Data Science,Senior (6-9 yrs),Bachelor's,"Scikit-learn, Python, SQL, Data Visualization, ML Algorithms, Research, Communication, Agile",Research,Fully Remote,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle),"Job Title: Data Scientist. Category: Data Science. Experience Level: Senior (6-9 yrs). Education Required: Bachelor's. Required Skills: Scikit-learn, Python, SQL, Data Visualization, ML Algorithms, Research, Communication, Agile. Industry: Research. Remote Work: Fully Remote. Company Size: Mid-size (501-5000). Salary Tier: Upper-Mid ($150-200k). Source: AI Engineering (Kaggle)."
JOB1153,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),Bootcamp/Self-taught,"PyTorch, System Design, Python, MLOps, Leadership, Research",Finance,Hybrid,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle),"Job Title: Senior ML Engineer. Category: AI Engineering. Experience Level: Senior (6-9 yrs). Education Required: Bootcamp/Self-taught. Required Skills: PyTorch, System Design, Python, MLOps, Leadership, Research. Industry: Finance. Remote Work: Hybrid. Company Size: Startup (1-50). Salary Tier: Upper-Mid ($150-200k). Source: AI Engineering (Kaggle)."
JOB1154,ML Engineer,AI Engineering,Lead (10+ yrs),Associate's,"PyTorch, TensorFlow, Kubernetes, SQL, Leadership, Agile",Retail,Hybrid,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle),"Job Title: ML Engineer. Category: AI Engineering. Experience Level: Lead (10+ yrs). Education Required: Associate's. Required Skills: PyTorch, TensorFlow, Kubernetes, SQL, Leadership, Agile. Industry: Retail. Remote Work: Hybrid. Company Size: Enterprise (5000+). Salary Tier: Mid ($100-150k). Source: AI Engineering (Kaggle)."
JOB1155,AI Compliance Manager,Governance,Senior (6-9 yrs),Bachelor's,"Auditing, Documentation, Risk Management, Research",Media,Hybrid,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle),"Job Title: AI Compliance Manager. Category: Governance. Experience Level: Senior (6-9 yrs). Education Required: Bachelor's. Required Skills: Auditing, Documentation, Risk Management, Research. Industry: Media. Remote Work: Hybrid. Company Size: Enterprise (5000+). Salary Tier: Mid ($100-150k). Source: AI Engineering (Kaggle)."
JOB1156,AI Research Scientist,Research,Lead (10+ yrs),Master's,"Publishing, Python, PyTorch, Research, Statistics",Media,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle),"Job Title: AI Research Scientist. Category: Research. Experience Level: Lead (10+ yrs). Education Required: Master's. Required Skills: Publishing, Python, PyTorch, Research, Statistics. Industry: Media. Remote Work: Hybrid. Company Size: SME (51-500). Salary Tier: Mid ($100-150k). Source: AI Engineering (Kaggle)."
JOB1157,AI Research Scientist,Research,Lead (10+ yrs),PhD,"Mathematics, PyTorch, Deep Learning, Publishing, Python, Communication, Agile",Retail,Fully Remote,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle),"Job Title: AI Research Scientist. Category: Research. Experience Level: Lead (10+ yrs). Education Required: PhD. Required Skills: Mathematics, PyTorch, Deep Learning, Publishing, Python, Communication, Agile. Industry: Retail. Remote Work: Fully Remote. Company Size: Startup (1-50). Salary Tier: Upper-Mid ($150-200k). Source: AI Engineering (Kaggle)."
JOB1158,Generative AI Engineer,AI Engineering,Senior (6-9 yrs),Bachelor's,"Deployment, LLMs, Python, GenAI APIs, Diffusion Models, SQL, Statistics",Technology,Fully Remote,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle),"Job Title: Generative AI Engineer. Category: AI Engineering. Experience Level: Senior (6-9 yrs). Education Required: Bachelor's. Required Skills: Deployment, LLMs, Python, GenAI APIs, Diffusion Models, SQL, Statistics. Industry: Technology. Remote Work: Fully Remote. Company Size: Mid-size (501-5000). Salary Tier: Mid ($100-150k). Source: AI Engineering (Kaggle)."
JOB1159,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),PhD,"Distributed Systems, Python, System Design, MLOps, LLM Fine-tuning, PyTorch, Agile, SQL",Research,Fully Remote,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle),"Job Title: Senior ML Engineer. Category: AI Engineering. Experience Level: Mid (3-5 yrs). Education Required: PhD. Required Skills: Distributed Systems, Python, System Design, MLOps, LLM Fine-tuning, PyTorch, Agile, SQL. Industry: Research. Remote Work: Fully Remote. Company Size: Startup (1-50). Salary Tier: Upper-Mid ($150-200k). Source: AI Engineering (Kaggle)."
JOB1160,AI Agent Developer,AI Engineering,Entry (0-2 yrs),Master's,"APIs, Python, Tool Use, AutoGen, Planning Systems, Leadership",Automotive,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle),"Job Title: AI Agent Developer. Category: AI Engineering. Experience Level: Entry (0-2 yrs). Education Required: Master's. Required Skills: APIs, Python, Tool Use, AutoGen, Planning Systems, Leadership. Industry: Automotive. Remote Work: Hybrid. Company Size: SME (51-500). Salary Tier: Upper-Mid ($150-200k). Source: AI Engineering (Kaggle)."
JOB1161,Prompt Engineer,AI Engineering,Mid (3-5 yrs),PhD,"LLM APIs, Prompt Design, Documentation, Testing, Python, Communication, Agile, SQL",Finance,Fully Remote,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle),"Job Title: Prompt Engineer. Category: AI Engineering. Experience Level: Mid (3-5 yrs). Education Required: PhD. Required Skills: LLM APIs, Prompt Design, Documentation, Testing, Python, Communication, Agile, SQL. Industry: Finance. Remote Work: Fully Remote. Company Size: Startup (1-50). Salary Tier: Upper-Mid ($150-200k). Source: AI Engineering (Kaggle)."
JOB1162,AI Ethics Officer,Governance,Entry (0-2 yrs),Bachelor's,"AI Policy, Ethics Frameworks, Research, Risk Assessment, Communication, Git, Agile",Retail,On-site,Big Tech (FAANG+),Mid ($100-150k),AI Engineering (Kaggle),"Job Title: AI Ethics Officer. Category: Governance. Experience Level: Entry (0-2 yrs). Education Required: Bachelor's. Required Skills: AI Policy, Ethics Frameworks, Research, Risk Assessment, Communication, Git, Agile. Industry: Retail. Remote Work: On-site. Company Size: Big Tech (FAANG+). Salary Tier: Mid ($100-150k). Source: AI Engineering (Kaggle)."
JOB1163,LLM Engineer,AI Engineering,Senior (6-9 yrs),Master's,"Python, Prompt Engineering, RAG, Research",Healthcare,Hybrid,Enterprise (5000+),Elite (>$300k),AI Engineering (Kaggle),"Job Title: LLM Engineer. Category: AI Engineering. Experience Level: Senior (6-9 yrs). Education Required: Master's. Required Skills: Python, Prompt Engineering, RAG, Research. Industry: Healthcare. Remote Work: Hybrid. Company Size: Enterprise (5000+). Salary Tier: Elite (>$300k). Source: AI Engineering (Kaggle)."
JOB1164,LLM Engineer,AI Engineering,Senior (6-9 yrs),Associate's,"RAG, Vector DBs, Prompt Engineering, LLM APIs, Agile",Energy,On-site,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle),"Job Title: LLM Engineer. Category: AI Engineering. Experience Level: Senior (6-9 yrs). Education Required: Associate's. Required Skills: RAG, Vector DBs, Prompt Engineering, LLM APIs, Agile. Industry: Energy. Remote Work: On-site. Company Size: Mid-size (501-5000). Salary Tier: Upper-Mid ($150-200k). Source: AI Engineering (Kaggle)."
JOB1165,AI Engineer,AI Engineering,Senior (6-9 yrs),Bachelor's,"Cloud (AWS/GCP/Azure), Docker, PyTorch, LLM Integration, Linux, Problem Solving",Media,Fully Remote,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle),"Job Title: AI Engineer. Category: AI Engineering. Experience Level: Senior (6-9 yrs). Education Required: Bachelor's. Required Skills: Cloud (AWS/GCP/Azure), Docker, PyTorch, LLM Integration, Linux, Problem Solving. Industry: Media. Remote Work: Fully Remote. Company Size: Mid-size (501-5000). Salary Tier: Upper-Mid ($150-200k). Source: AI Engineering (Kaggle)."
JOB1166,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),Bootcamp/Self-taught,"Distributed Systems, MLOps, System Design, LLM Fine-tuning, Python, Statistics",Finance,On-site,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle),"Job Title: Senior ML Engineer. Category: AI Engineering. Experience Level: Senior (6-9 yrs). Education Required: Bootcamp/Self-taught. Required Skills: Distributed Systems, MLOps, System Design, LLM Fine-tuning, Python, Statistics. Industry: Finance. Remote Work: On-site. Company Size: Mid-size (501-5000). Salary Tier: Senior ($200-300k). Source: AI Engineering (Kaggle)."
JOB1167,Deep Learning Engineer,AI Engineering,Entry (0-2 yrs),PhD,"PyTorch, Neural Networks, GPU Computing, TensorFlow, CUDA, Git, Leadership",Automotive,On-site,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle),"Job Title: Deep Learning Engineer. Category: AI Engineering. Experience Level: Entry (0-2 yrs). Education Required: PhD. Required Skills: PyTorch, Neural Networks, GPU Computing, TensorFlow, CUDA, Git, Leadership. Industry: Automotive. Remote Work: On-site. Company Size: SME (51-500). Salary Tier: Upper-Mid ($150-200k). Source: AI Engineering (Kaggle)."
JOB1168,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),PhD,"ROS, Simulation, C++, Control Systems, Python, Leadership, Cloud",Healthcare,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle),"Job Title: Robotics Engineer (AI). Category: Robotics. Experience Level: Entry (0-2 yrs). Education Required: PhD. Required Skills: ROS, Simulation, C++, Control Systems, Python, Leadership, Cloud. Industry: Healthcare. Remote Work: Hybrid. Company Size: SME (51-500). Salary Tier: Mid ($100-150k). Source: AI Engineering (Kaggle)."
JOB1169,Data Scientist,Data Science,Lead (10+ yrs),Associate's,"SQL, Scikit-learn, Python, Statistics, Leadership, Linux",Government,Fully Remote,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle),"Job Title: Data Scientist. Category: Data Science. Experience Level: Lead (10+ yrs). Education Required: Associate's. Required Skills: SQL, Scikit-learn, Python, Statistics, Leadership, Linux. Industry: Government. Remote Work: Fully Remote. Company Size: Big Tech (FAANG+). Salary Tier: Senior ($200-300k). Source: AI Engineering (Kaggle)."
JOB1170,AI Research Scientist,Research,Lead (10+ yrs),Bachelor's,"PyTorch, Mathematics, Deep Learning, Statistics, SQL",Consulting,Hybrid,Startup (1-50),Senior ($200-300k),AI Engineering (Kaggle),"Job Title: AI Research Scientist. Category: Research. Experience Level: Lead (10+ yrs). Education Required: Bachelor's. Required Skills: PyTorch, Mathematics, Deep Learning, Statistics, SQL. Industry: Consulting. Remote Work: Hybrid. Company Size: Startup (1-50). Salary Tier: Senior ($200-300k). Source: AI Engineering (Kaggle)."
JOB1171,AI Engineer,AI Engineering,Lead (10+ yrs),Bachelor's,"Cloud (AWS/GCP/Azure), LLM Integration, Python, Docker, Cloud, Communication",Automotive,Fully Remote,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle),"Job Title: AI Engineer. Category: AI Engineering. Experience Level: Lead (10+ yrs). Education Required: Bachelor's. Required Skills: Cloud (AWS/GCP/Azure), LLM Integration, Python, Docker, Cloud, Communication. Industry: Automotive. Remote Work: Fully Remote. Company Size: Enterprise (5000+). Salary Tier: Upper-Mid ($150-200k). Source: AI Engineering (Kaggle)."
JOB1172,AI Product Manager,Product,Mid (3-5 yrs),Master's,"Agile, AI Literacy, Stakeholder Mgmt, Product Strategy, Problem Solving",Technology,Fully Remote,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle),"Job Title: AI Product Manager. Category: Product. Experience Level: Mid (3-5 yrs). Education Required: Master's. Required Skills: Agile, AI Literacy, Stakeholder Mgmt, Product Strategy, Problem Solving. Industry: Technology. Remote Work: Fully Remote. Company Size: Big Tech (FAANG+). Salary Tier: Senior ($200-300k). Source: AI Engineering (Kaggle)."
JOB1173,Data Scientist,Data Science,Mid (3-5 yrs),PhD,"Statistics, ML Algorithms, Data Visualization, Problem Solving, Agile",Government,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle),"Job Title: Data Scientist. Category: Data Science. Experience Level: Mid (3-5 yrs). Education Required: PhD. Required Skills: Statistics, ML Algorithms, Data Visualization, Problem Solving, Agile. Industry: Government. Remote Work: Hybrid. Company Size: SME (51-500). Salary Tier: Upper-Mid ($150-200k). Source: AI Engineering (Kaggle)."
JOB1174,RAG Engineer,AI Engineering,Entry (0-2 yrs),Master's,"Embeddings, Vector DBs, LLMs, Python, LangChain, Search Systems, Cloud",Education,Hybrid,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle),"Job Title: RAG Engineer. Category: AI Engineering. Experience Level: Entry (0-2 yrs). Education Required: Master's. Required Skills: Embeddings, Vector DBs, LLMs, Python, LangChain, Search Systems, Cloud. Industry: Education. Remote Work: Hybrid. Company Size: Enterprise (5000+). Salary Tier: Upper-Mid ($150-200k). Source: AI Engineering (Kaggle)."
JOB1175,Robotics Engineer (AI),Robotics,Lead (10+ yrs),Master's,"Simulation, Python, Computer Vision, Control Systems, C++, Problem Solving, Git",Retail,Hybrid,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle),"Job Title: Robotics Engineer (AI). Category: Robotics. Experience Level: Lead (10+ yrs). Education Required: Master's. Required Skills: Simulation, Python, Computer Vision, Control Systems, C++, Problem Solving, Git. Industry: Retail. Remote Work: Hybrid. Company Size: SME (51-500). Salary Tier: Senior ($200-300k). Source: AI Engineering (Kaggle)."
JOB1176,AI Security Engineer,Security,Lead (10+ yrs),Bootcamp/Self-taught,"Python, ML Security, Cybersecurity, Red Teaming, Statistics, Linux, Agile",Education,Fully Remote,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle),"Job Title: AI Security Engineer. Category: Security. Experience Level: Lead (10+ yrs). Education Required: Bootcamp/Self-taught. Required Skills: Python, ML Security, Cybersecurity, Red Teaming, Statistics, Linux, Agile. Industry: Education. Remote Work: Fully Remote. Company Size: Big Tech (FAANG+). Salary Tier: Elite (>$300k). Source: AI Engineering (Kaggle)."
JOB1177,NLP Engineer,AI Engineering,Lead (10+ yrs),Master's,"Transformers, BERT, Text Processing, Hugging Face, Research, Linux",Retail,On-site,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle),"Job Title: NLP Engineer. Category: AI Engineering. Experience Level: Lead (10+ yrs). Education Required: Master's. Required Skills: Transformers, BERT, Text Processing, Hugging Face, Research, Linux. Industry: Retail. Remote Work: On-site. Company Size: SME (51-500). Salary Tier: Senior ($200-300k). Source: AI Engineering (Kaggle)."
JOB1178,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),PhD,"GPU Computing, TensorFlow, Neural Networks, Python, CUDA, PyTorch, Cloud",Research,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle),"Job Title: Deep Learning Engineer. Category: AI Engineering. Experience Level: Senior (6-9 yrs). Education Required: PhD. Required Skills: GPU Computing, TensorFlow, Neural Networks, Python, CUDA, PyTorch, Cloud. Industry: Research. Remote Work: Hybrid. Company Size: SME (51-500). Salary Tier: Upper-Mid ($150-200k). Source: AI Engineering (Kaggle)."
JOB1179,Multimodal AI Engineer,AI Engineering,Entry (0-2 yrs),PhD,"Python, Fine-tuning, Vision-Language Models, APIs, PyTorch, SQL",Automotive,On-site,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle),"Job Title: Multimodal AI Engineer. Category: AI Engineering. Experience Level: Entry (0-2 yrs). Education Required: PhD. Required Skills: Python, Fine-tuning, Vision-Language Models, APIs, PyTorch, SQL. Industry: Automotive. Remote Work: On-site. Company Size: Enterprise (5000+). Salary Tier: Senior ($200-300k). Source: AI Engineering (Kaggle)."
JOB1180,AI Compliance Manager,Governance,Senior (6-9 yrs),Associate's,"EU AI Act, Risk Management, Legal Knowledge, Documentation, Auditing, Linux",Finance,Fully Remote,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle),"Job Title: AI Compliance Manager. Category: Governance. Experience Level: Senior (6-9 yrs). Education Required: Associate's. Required Skills: EU AI Act, Risk Management, Legal Knowledge, Documentation, Auditing, Linux. Industry: Finance. Remote Work: Fully Remote. Company Size: Startup (1-50). Salary Tier: Upper-Mid ($150-200k). Source: AI Engineering (Kaggle)."
